NUMERO_ADITIVO;CODIGO_AQUISICAO;CODIGO_SOLICITACAO_AQUISICAO;NUMERO_PROCESSO_AQUISICAO;OBJETO_AQUISICAO;TIPO_AQUISICAO;CNPJ_CONTRATANTE;CPF_CONTRATANTE;NOME_CONTRATADO;RAZAO_SOCIAL_CONTRATADO;ANO_CONTRATO;NUMERO_CONTRATO;FIM_VIGENCIA;INICIO_VIGENCIA;NOME_ORGAO;SIGLA_ORGAO;VALOR_AQUISICAO;VALOR_ADITIVO;VALOR_MENSAL_ADITIVO;VALOR_MENSAL_CONTRATO;ANOMES_INICIO_VIGENCIA
0;163577;0.0;202200012000655;"O objeto deste contrato é a prestação de serviços de Exames Médicos Periódicos e emissão de Atestado de Saúde Ocupacional para os servidores do
Poder Executivo do Estado de Goiás, pelo período de 24 (vinte e quatro) meses.";CONTRATO;30862228000151;-1000000000;"Não se aplica";"Espirito Santo Servicos Medicos Ltda";2022;02;2024-08-02T00:00:00.000-03:00;2022-08-03T00:00:00.000-03:00;VICE-GOVERNADORIA;VICEGOV;4206.0;0.0;0.0;0.0;202208
0;162536;0.0;202117645001764;"O objeto do presente instrumento é a contratação de serviços técnicos de arquitetura e de engenharia para executar obra de restauração na Igreja de Nossa Senhora Aparecida, no Distrito de Areias - Goiás, atual Rodovia Raul Caiado Fleury, Davidópolis - Cidade de Goiás - GO, que será prestado nas condições estabelecidas no PROJETO BÁSICO e demais documentos técnicos que se encontram anexos ao Instrumento Convocatório do certame que deu origem a este instrumento contratual.";CONTRATO;01278335000139;-1000000000;"Não se aplica";"MARSOU ENGENHARIA EIRELI";2022;21;2023-03-01T00:00:00.000-03:00;2022-08-01T00:00:00.000-03:00;"SECRETARIA DE ESTADO DA CULTURA";SECULT;1244142.04;0.0;0.0;0.0;202208
0;163160;0.0;202117645001115;"Constitui objeto do contrato a contratação, por inexigibilidade de licitação, da empresa Hacklab Serviços de Tecnologia em Informática., inscrita no CNPJ sob o nº 12.063.265/0001-18, cujo objeto é a Estabilização da plataforma Mapa Goiano e correção de bugs na visualização de anexos na fase de prestação de contas, com o foco na melhoria dos serviços públicos prestados aos cidadãos pelo Governo do Estado de Goiás.";CONTRATO;00000000000000;-1000000000;"Não se aplica";"Não se aplica";2022;24;2022-09-22T00:00:00.000-03:00;2022-08-22T00:00:00.000-03:00;"SECRETARIA DE ESTADO DA CULTURA";SECULT;17000.0;0.0;0.0;0.0;202208
0;162657;0.0;202217576003590;"prestação do serviço continuado de publicações oficiais, em jornal diário estadual de grande circulação, de texto e/ou tabela, em preto e branco, no caderno de classificados, destinado as necessidades da Secretaria de Estado de Esporte e Lazer, pelo período de 12 (doze) meses";CONTRATO;36241367000144;-1000000000;"Não se aplica";"EDITORA AZUL EIRELI";2022;36;2023-08-09T00:00:00.000-03:00;2022-08-09T00:00:00.000-03:00;"SECRETARIA DE ESTADO DE ESPORTE E LAZER";SEEL;16912.8;0.0;0.0;0.0;202208
0;162977;0.0;202210319004069;"Aquisição de materiais de copa e cozinha para atender a demanda imediata da Secretaria de Estado de Desenvolvimento Social.";"DISPENSA DE LICITAÇÃO";46316566000128;-1000000000;"Não se aplica";"WESLLEY LOPES DE CARVALHO LIMA 41845201892";1900;0;2022-09-10T00:00:00.000-03:00;2022-08-10T00:00:00.000-03:00;"SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL";SEDS;3869.0;0.0;0.0;0.0;202208
0;162579;0.0;202200022014289;"Aquisição de fechaduras, maçanetas, cadeados, cilindros e afins, para atender os chamados de reposição e manutenção nas dependências do Instituto de Assistência e Servidores Públicos do Estado de Goiás – IPASGO, nas unidades da Capital e Interior do Estado de Goiás";CONTRATO;29714907000102;-1000000000;"Não se aplica";"ELETRICA CIDADE EIRELI";2022;102;2023-08-02T00:00:00.000-03:00;2022-08-02T00:00:00.000-03:00;"INSTITUTO DE ASSISTENCIA DOS SERVIDORES PUBLICOS DO ESTADO DE GOIAS";IPASGO;13806.5;0.0;0.0;0.0;202208
0;162496;0.0;202217647000938;"Contratação de empresa especializada em serviços de limpeza de caixa d’água.";CONTRATO;08264064000101;-1000000000;"Não se aplica";"TERRA FORTE CONTROLE DE PRAGAS EIRELI";2022;20;2023-08-02T00:00:00.000-03:00;2022-08-03T00:00:00.000-03:00;"SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO";SEAPA;1800.0;0.0;0.0;0.0;202208
0;162537;0.0;202200003004496;"O objeto deste contrato é a aquisição de materiais de limpeza, para atender a demanda do CONTRATANTE, pelo período de 12 (doze) meses.";CONTRATO;15104655000187;-1000000000;"Não se aplica";"JC COMERCIO EMPREENDIMENTOS EIRELI ME";2022;14;2023-08-03T00:00:00.000-03:00;2022-08-03T00:00:00.000-03:00;"PROCURADORIA-GERAL DO ESTADO";PGE;126.60000000000001;0.0;0.0;0.0;202208
0;162716;0.0;202212404000358;"Aquisição de materiais de expediente";CONTRATO;36990073000115;-1000000000;"Não se aplica";"LGI COMERCIO DE PRODUTOS E SERVICOS LTDA";2022;21;2023-08-04T00:00:00.000-03:00;2022-08-04T00:00:00.000-03:00;"AGÊNCIA GOIANA DE ASSISTÊNCIA TÉCNICA, EXTENSÃO RURAL E PESQUISA AGROPECUÁRIA";EMATER;11547.6;0.0;0.0;0.0;202208
0;162736;0.0;202200006018988;"Compra Direta para aquisição de materiais dos Estúdios nas dependências da Agência Brasil Central e os espaços destinados à transmissão de aulas em tempo real, a serem realizados para SEDUC de aplicação imediata.";CONTRATO;45525533000125;-1000000000;"Não se aplica";"JULIO CESAR DE MARCO 35116226115";2022;00032;2022-10-09T00:00:00.000-03:00;2022-08-10T00:00:00.000-03:00;"SECRETARIA DE ESTADO DA EDUCAÇÃO";SEDUC;5184.0;0.0;0.0;0.0;202208
