NUMERO_ADITIVO;CODIGO_AQUISICAO;CODIGO_SOLICITACAO_AQUISICAO;NUMERO_PROCESSO_AQUISICAO;OBJETO_AQUISICAO;TIPO_AQUISICAO;CNPJ_CONTRATANTE;CPF_CONTRATANTE;NOME_CONTRATADO;RAZAO_SOCIAL_CONTRATADO;ANO_CONTRATO;NUMERO_CONTRATO;FIM_VIGENCIA;INICIO_VIGENCIA;NOME_ORGAO;SIGLA_ORGAO;VALOR_AQUISICAO;VALOR_ADITIVO;VALOR_MENSAL_ADITIVO;VALOR_MENSAL_CONTRATO;ANOMES_INICIO_VIGENCIA
0;164116;0.0;202200004038161;"FORNECIMENTO DE MOBILIÁRIO PARA DA SECRETARIA DA ECONOMIA - LOTE 10 - GAVETEIRO";CONTRATO;20549945000174;-1000000000;"Não se aplica";"FORMESPACO MOVEIS E INSTALACOES LTDA";2022;1701.017-004;2023-10-03T00:00:00.000-03:00;2022-10-03T00:00:00.000-03:00;"SECRETARIA DE ESTADO DA ECONOMIA";ECONOMIA;38737.6;0.0;0.0;0.0;202210
0;164697;0.0;202200011010842;"Prestação de serviço para cobertura de seguro aeronáutico anual, 12 meses, modalidade CASCO e RETA, para a aeronave Beech Aircraft, modelo 58 (Baron 58), prefixo PR-TID (avião)";CONTRATO;33054826000192;-1000000000;"Não se aplica";"COMPANHIA EXCELSIOR DE SEGUROS";2022;19;2023-10-10T00:00:00.000-03:00;2022-10-11T00:00:00.000-03:00;"CORPO DE BOMBEIROS MILITAR";CBM;67990.0;0.0;0.0;0.0;202210
0;164305;0.0;202100020016301;"Contratação de empresa especializada com fornecimento
de materiais e mão de obra para realização de serviços de reparo
e adequação na área de aulas práticas (campo de futebol, pista de
atletismo, quadra de tênis e vestiários) da UEG Unidade Universitária
ESEFEGO.";CONTRATO;34719794000160;-1000000000;"Não se aplica";"W. CORREIA LTDA";2022;055;2023-10-07T00:00:00.000-03:00;2022-10-07T00:00:00.000-03:00;"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG";UEG;79500.0;0.0;0.0;0.0;202210
0;164581;0.0;202200005017229;"O objeto deste contrato é contratação de empresa especializada para publicação de atos administrativos, avisos e resultados de licitações, editais, extratos de contratos, de atas,
portarias e outras matérias de interesse público, em jornal de grande circulação estadual, atendendo as demandas da Secretaria de Estado da Administração - SEAD, nos quantitativos e nas especificações técnicas descritas no item 2 do Termo de Referência.";CONTRATO;24946442000193;-1000000000;"Não se aplica";"EDITORA DIARIO DO ESTADO-EIRELI-ME";2022;039;2023-10-19T00:00:00.000-02:00;2022-10-20T00:00:00.000-02:00;"SECRETARIA DE ESTADO DA ADMINISTRAÇÃO";SEAD;18000.0;0.0;0.0;0.0;202210
0;164774;0.0;202200016026315;"aquisição de materiais de limpeza";CONTRATO;15104655000187;-1000000000;"Não se aplica";"JC COMERCIO E EMPREENDIMENTOS EIRELI";2022;115;2023-10-20T00:00:00.000-02:00;2022-10-21T00:00:00.000-02:00;"SECRETARIA DE ESTADO DA SEGURANÇA PÚBLICA";SSP;3500.0;0.0;0.0;0.0;202210
0;164298;0.0;202200017008605;"Serviço de carimbos";CONTRATO;40044289000165;-1000000000;"Não se aplica";"GUSTAVO JHEFER DE ALMEIDA MAXIMIANO 02372979140";2022;12;2023-10-07T00:00:00.000-03:00;2022-10-07T00:00:00.000-03:00;"SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL";SEMAD;10163.0;0.0;0.0;0.0;202210
0;164663;0.0;202200006078379;"Refere-se acerca do serviços de locação de Painel de
Led, para atender no âmbito da Centralizada as demandas com eventos e ações
propostas por esta Pasta.";CONTRATO;30536512000138;-1000000000;"Não se aplica";"GT PAINEL DE LED E EVENTOS EIRELI";2022;00373;2022-12-30T00:00:00.000-02:00;2022-10-31T00:00:00.000-02:00;"SECRETARIA DE ESTADO DA EDUCAÇÃO";SEDUC;3400.0;0.0;0.0;0.0;202210
0;164337;0.0;202200004015475;"Prestação de serviços de informática para implementação de fábrica de desenvolvimento e testes ágeis, por meio de governança de qualidade ágil e gestão do ciclo de vida de desenvolvimento seguro de software, seguindo as melhores práticas de DEVOPS, para atender as necessidades da Secretaria da Economia do Estado de Goiás.";CONTRATO;03143181000101;-1000000000;"Não se aplica";"CAST INFORMATICA SA";2022;054;2024-06-11T00:00:00.000-03:00;2022-10-11T00:00:00.000-03:00;"SECRETARIA DE ESTADO DA ECONOMIA";ECONOMIA;8912180.4;0.0;0.0;0.0;202210
0;164338;0.0;202200011026808;"Aquisição de um veículo sedam para o Corpo de Bombeiros Militar do Estado de Goiás.";CONTRATO;32426859000153;-1000000000;"Não se aplica";"TRANSFORMAT COMÉRCIO E SERVIÇOS LTDA";2022;20;2023-10-03T00:00:00.000-03:00;2022-10-04T00:00:00.000-03:00;"CORPO DE BOMBEIROS MILITAR";CBM;116700.0;0.0;0.0;0.0;202210
0;164771;0.0;202200016026315;"aquisição de materiais de limpeza";CONTRATO;10943564000111;-1000000000;"Não se aplica";"COMERCIAL DE DESCARTAVEIS E MATERIAIS DE LIMPEZA LTDA";2022;108;2023-10-20T00:00:00.000-02:00;2022-10-21T00:00:00.000-02:00;"SECRETARIA DE ESTADO DA SEGURANÇA PÚBLICA";SSP;4936.2;0.0;0.0;0.0;202210
