NUMERO_ADITIVO;CODIGO_AQUISICAO;CODIGO_SOLICITACAO_AQUISICAO;NUMERO_PROCESSO_AQUISICAO;OBJETO_AQUISICAO;TIPO_AQUISICAO;CNPJ_CONTRATANTE;CPF_CONTRATANTE;NOME_CONTRATADO;RAZAO_SOCIAL_CONTRATADO;ANO_CONTRATO;NUMERO_CONTRATO;FIM_VIGENCIA;INICIO_VIGENCIA;NOME_ORGAO;SIGLA_ORGAO;VALOR_AQUISICAO;VALOR_ADITIVO;VALOR_MENSAL_ADITIVO;VALOR_MENSAL_CONTRATO;ANOMES_INICIO_VIGENCIA
0;158379;0.0;202100006079249;"Aquisição de material de consumo (materiais gráficos) para atendimento de eventos a serem promovidos pela Superintendência de Desporto Educacional e Arte Educação da Secretaria de Estado da Educação de Goiás.";CONTRATO;20625546000145;-1000000000;"Não se aplica";"D.T.S CONFECCOES E COMERCIO EIRELI - ME";2022;023;2022-08-16T00:00:00.000-03:00;2022-02-17T00:00:00.000-02:00;"SECRETARIA DE ESTADO DA EDUCAÇÃO";SEDUC;4513.95;0.0;0.0;0.0;202202
0;158456;0.0;202200015000194;"consiste na aquisição de plantas de reposição de jardim histórico para atender as necessidades da Secretaria de Estado da Casa Militar";"DISPENSA DE LICITAÇÃO";14241191000198;-1000000000;"Não se aplica";"CORNELIO NUNES DOS SANTOS 00609443313-ME";1900;0;2022-12-31T00:00:00.000-02:00;2022-02-17T00:00:00.000-02:00;"SECRETARIA DE ESTADO DA CASA MILITAR";SECAMI;15000.0;0.0;0.0;0.0;202202
0;158936;0.0;202100005025091;"O presente instrumento tem por objeto aquisição de 2 (duas) assinaturas do jornal ""O Popular"", bem como a disponibilização de duas senhas de acesso ao conteúdo digital do referido jornal, a fim de atender ao uso da Comunicação Setorial e do Gabinete do Secretário de Estado da Administração, de acordo com as especificações, quantitativos, locais de entrega e demais condições expressas no Termo de Referência.";CONTRATO;01536754000123;-1000000000;"Não se aplica";"J CAMARA & IRMAOS SA";2021;074;2023-02-03T00:00:00.000-02:00;2022-02-04T00:00:00.000-02:00;"SECRETARIA DE ESTADO DA ADMINISTRAÇÃO";SEAD;1200.0;0.0;0.0;0.0;202202
0;158261;0.0;202100004099192;"FORNECIMENTO DE APARELHOS TELEFÔNICOS E EQUIPAMENTOS QUE COMPÕEM A SOLUÇÃO DE TELEFONIA VOIP, COM A FINALIDADE DE ATENDER AS NECESSIDADES DE EXPANSÃO E MODERNIZAÇÃO DA INFRAESTRUTURA DE TELECOMUNICAÇÕES DA SECRETARIA DE ESTADO DA ECONOMIA DE GOIÁS - Lotes 08 e 09.";CONTRATO;00000000000000;-1000000000;"Não se aplica";"Não se aplica";2022;04;2023-02-08T00:00:00.000-02:00;2022-02-08T00:00:00.000-02:00;"SECRETARIA DE ESTADO DA ECONOMIA";ECONOMIA;33199.770000000004;0.0;0.0;0.0;202202
0;158965;0.0;202100025081293;"Fornecimento de materiais de sinalização vertical e horizontal - lote 2";CONTRATO;30149559000149;-1000000000;"Não se aplica";"DISTRIBUIDORA FXO EIRELI";2022;007;2023-02-25T00:00:00.000-02:00;2022-02-25T00:00:00.000-03:00;"DEPARTAMENTO ESTADUAL DE TRANSITO";DETRAN;570850.0;0.0;0.0;0.0;202202
0;158278;0.0;202114304002489;"Aquisição de Aparelho de Ar Condicionado, tipo SPLIT , 24.000 BTU´s, inverter.";CONTRATO;30199011000103;-1000000000;"Não se aplica";"LEANDRO ALVES DANTAS EIRELI";2022;3101.007.00001;2022-03-09T00:00:00.000-03:00;2022-02-09T00:00:00.000-02:00;"SECRETARIA DE ESTADO DE DESENVOLVIMENTO E INOVAÇÃO";SEDI;5181.4400000000005;0.0;0.0;0.0;202202
0;158478;0.0;202000010037875;"Contratação de empresa especializada em prestação de serviço de Proteção Radiológica Pessoal, com fornecimento de dosímetros (medidores de radiações gama e X), certificados pela Comissão Nacional de Energia Nuclear (CNEN).";CONTRATO;50429810000136;-1000000000;"Não se aplica";"SAPRA LANDAUER SERVI¿O DE ASSESSORIA E PROTE¿¿O RADIOLO";2022;14;2023-02-21T00:00:00.000-02:00;2022-02-22T00:00:00.000-03:00;"SECRETARIA DE ESTADO DA SAÚDE";SES;4747.2;0.0;0.0;0.0;202202
0;158258;0.0;202000006055032;"O presente procedimento de Compra Direta tem por finalidade a contratação de empresa para fornecimento de itens de papelaria para abastecer no âmbito desta Secretaria de Estado da Educação, com entrega imediata, de acordo com a requisição do setor solicitante.";CONTRATO;10907265000121;-1000000000;"Não se aplica";"SUPORTE COMERCIAL ATACADISTA LTDA EPP";2022;00005;2022-04-09T00:00:00.000-03:00;2022-02-10T00:00:00.000-02:00;"SECRETARIA DE ESTADO DA EDUCAÇÃO";SEDUC;3384.55;0.0;0.0;0.0;202202
0;158557;0.0;202118037004538;"Aquisição de dispositivos eletrônicos portáteis - Tablets, que atenderão às necessidades da Secretaria-Geral da Governadoria";CONTRATO;26079645000155;-1000000000;"Não se aplica";"PH DAMAS COMERCIO E PRESTAÇÃO DE SERVIÇOS EIRELI - ME";2022;EMP.00003;2022-04-25T00:00:00.000-03:00;2022-02-25T00:00:00.000-03:00;"SECRETARIA-GERAL DA GOVERNADORIA";SGG;32086.68;0.0;0.0;0.0;202202
0;158305;0.0;202100020007099;"Contratação de empresa especializada com fornecimento de materiais e mão de obra  para realização de reparos e manutenção no telhado da Universidade Estadual de Goiás - Administração Central, incluindo todo material e mão de obra necessários a sua execução.";CONTRATO;00000000000000;-1000000000;"Não se aplica";"Não se aplica";2022;002;2023-02-14T00:00:00.000-02:00;2022-02-14T00:00:00.000-02:00;"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG";UEG;45000.0;0.0;0.0;0.0;202202
